StateAbbr,PlaceName,PlaceFIPS,TractFIPS,Place_TractID,Population2010,ACCESS2_CrudePrev,ARTHRITIS_CrudePrev,BINGE_CrudePrev,BPHIGH_CrudePrev,BPMED_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,CHECKUP_CrudePrev,CHOLSCREEN_CrudePrev,COLON_SCREEN_CrudePrev,COPD_CrudePrev,COREM_CrudePrev,COREW_CrudePrev,CSMOKING_CrudePrev,DENTAL_CrudePrev,DIABETES_CrudePrev,HIGHCHOL_CrudePrev,KIDNEY_CrudePrev,LPA_CrudePrev,MAMMOUSE_CrudePrev,MHLTH_CrudePrev,OBESITY_CrudePrev,PAPTEST_CrudePrev,PHLTH_CrudePrev,SLEEP_CrudePrev,STROKE_CrudePrev,TEETHLOST_CrudePrev,Geolocation
IL,Chicago,1714000,17031010100,1714000-17031010100,"4,854",13.7,21.2,20.4,32,71.5,4.5,10.9,4.9,70.5,74.7,54.5,6.2,29.4,23.8,20.3,54.7,10.8,32.8,3,26.3,79.8,13.6,37.1,86.8,13.1,39,3.3,16.2,"(42.02126162060, -87.6698441990)"
IL,Chicago,1714000,17031010201,1714000-17031010201,"6,450",18.6,19.9,20.5,31.3,68.9,4,10.8,4.9,67.7,69.5,50.5,6.4,28,22.1,21.8,50.3,10.8,33.3,3,29.1,78.6,14.4,37.2,85.8,14,39,3.2,18.3,"(42.01600760070, -87.6801485522)"
IL,Chicago,1714000,17031010202,1714000-17031010202,"2,818",16.2,22.9,20.4,34.6,74.4,5.4,10.1,6,70.1,74.5,56.5,6.6,31.2,24.2,19.1,55.6,11.8,36.2,3.3,27.1,78.4,12.5,35.1,86.1,13.4,36.8,3.6,17,"(42.01605033440, -87.6733216276)"
IL,Chicago,1714000,17031010300,1714000-17031010300,"6,236",13.9,23.3,21.2,33.8,74.6,6.1,9.8,6.1,70.2,75.1,59.3,6.4,33.6,25.2,18,59.7,10.5,36.5,3.1,25.1,77,11.8,31.9,85.6,12.5,35.1,3.4,15.4,"(42.01594074010, -87.6665351055)"
IL,Chicago,1714000,17031010400,1714000-17031010400,"5,042",9.8,13.2,25.5,19.3,64,3.3,9.6,3,65.5,65.4,58.7,3.8,35.3,27.4,14.5,65.7,5.5,25.9,1.8,18.2,78.6,12,24.6,83.5,8.1,32.2,1.6,10.8,"(42.00491060650, -87.6591544779)"
IL,Chicago,1714000,17031010501,1714000-17031010501,"4,091",11.6,18.1,22.4,28.5,69.8,4.7,9.5,4.4,68.4,72.2,58.9,4.8,34.1,26.4,16.1,61.1,8.3,31.6,2.6,21.4,79,11.5,30.7,86.4,10.2,35.1,2.6,11.9,"(42.00941174930, -87.6639581245)"
IL,Chicago,1714000,17031010502,1714000-17031010502,"3,101",12,15.8,24.2,24.5,63.9,3.4,9.9,3.6,65.2,66.1,54.1,4.9,30.8,25.6,18.6,57.4,7.4,29,2.3,21.8,79.2,13.4,31.5,85.3,10.6,35.9,2.2,13.5,"(42.00451710900, -87.6633274641)"
IL,Chicago,1714000,17031010503,1714000-17031010503,"2,290",15.2,24,18.9,31.6,77.3,6,10.5,7.9,68.9,67.5,54.1,7.9,28.3,21,18.4,52.2,12.5,37.8,3.8,29.4,74.4,14.1,28.3,79.4,13.9,33.5,4.3,19.8,"(42.00032005320, -87.6631269144)"
IL,Chicago,1714000,17031010600,1714000-17031010600,"6,097",12.1,16.9,24.8,26.2,68.1,4.2,9.4,4,67.1,72.7,59.4,4.6,33.3,27.2,16.9,63.2,7.6,30.7,2.3,20.8,79,11.5,30,86,10,34.6,2.2,11.7,"(42.00627858820, -87.6676833145)"
IL,Chicago,1714000,17031010701,1714000-17031010701,"3,864",15.9,18.8,22.5,27.7,68.9,4.5,9.5,4.5,67.1,74.1,56.3,5.3,32.3,26.8,17.8,59.4,9,32.7,2.6,24.4,77,12,32.1,86.3,11.7,35.2,2.5,13.5,"(42.00914816100, -87.6786203564)"
IL,Chicago,1714000,17031010702,1714000-17031010702,"5,143",21.9,17.5,20.9,27.8,65,3.3,10.2,4.5,64.2,65.3,45.9,6,25.6,21.2,21.8,47.1,10.1,31.8,3,30.2,78,14.9,36.4,85.7,14,38,3,21,"(42.00902000160, -87.6727257202)"
IL,Chicago,1714000,17031020100,1714000-17031020100,"3,965",15.6,21.9,19.2,31.8,73.3,5.1,9.9,5.4,69.8,75.2,54.5,6.2,31.1,25,18.8,55.6,11.1,35.3,3.1,27.7,76.7,12.6,32.7,84.8,13,37.5,3.2,15.6,"(42.01571970430, -87.6871153929)"
IL,Chicago,1714000,17031020200,1714000-17031020200,"6,676",11.3,23.2,18.8,31.4,76.3,6.3,8.8,6.1,70.5,79.2,57.9,6,34.7,27.6,15.3,63.2,10.6,37.7,3,24.3,75.9,10.7,27,83.2,11.6,33.5,3,11.9,"(42.01569025490, -87.6995191190)"
IL,Chicago,1714000,17031020301,1714000-17031020301,"4,750",8.1,27.9,18.5,34.7,81,9.8,8.2,7.8,74.1,83.4,66.1,6,40.1,29.7,11.2,71.9,9.5,39.4,3.3,20.8,75.6,8.5,22.8,84.9,10.5,28.1,3.5,9.3,"(42.00686524020, -87.7051863776)"
IL,Chicago,1714000,17031020302,1714000-17031020302,"4,650",10.5,22.9,20.5,31.8,76.2,6.8,8.7,5.9,70.8,79.1,62.3,5.5,37.4,29,13.6,67.7,9.3,37.3,2.9,21.4,77.2,9.8,27,85.7,10.6,31.4,2.9,10.5,"(42.00854065900, -87.6949634070)"
IL,Chicago,1714000,17031020400,1714000-17031020400,"4,168",12.6,21.3,20.8,30.8,73.2,5.6,9,5.2,69.5,77.3,58.1,5.6,34.5,27.3,16.2,62.5,9.6,35.9,2.8,23.8,77,11,30,85.4,11.5,34.3,2.8,12,"(42.00848693760, -87.6859126542)"
IL,Chicago,1714000,17031020500,1714000-17031020500,"6,214",20.5,22.7,16.4,32.8,73.2,4.9,10.2,6.7,67.5,69.4,47.5,7.7,26.9,20.5,21.8,45.8,13,37.6,3.6,34.1,75,14.4,31.9,81.3,15.4,38.5,4,22.5,"(42.00131290420, -87.6841982374)"
IL,Chicago,1714000,17031020601,1714000-17031020601,"6,353",14.8,21.7,20,29.5,72.5,5.3,9.5,5.9,66.8,72.1,53,6.7,31.7,24.4,19.6,55.5,10.1,36.6,3,27.6,74.5,12.9,28.3,81.6,13,35.4,3.1,16.7,"(42.00087463480, -87.7018024116)"
IL,Chicago,1714000,17031020602,1714000-17031020602,"4,340",16.1,21.7,17.8,30.8,73.9,5.2,8.9,6,67.6,72.7,51.6,6.4,30.7,24.1,17.8,54.5,11.2,37.7,3.1,28.8,74.9,12.2,28.4,81.9,13,35.8,3.2,16.2,"(42.00131561870, -87.6936372815)"
IL,Chicago,1714000,17031020701,1714000-17031020701,"1,704",10.1,23.3,19.4,31.4,76.8,6.9,8.3,5.9,70.9,81.1,61.8,5.6,37.1,29.9,14.2,67.1,10,38.4,2.8,22.5,75.1,9.6,25.1,82.6,10.7,32.1,2.8,9.8,"(41.98689155860, -87.7036896926)"
IL,Chicago,1714000,17031020702,1714000-17031020702,"7,194",15.1,22.1,19,30.5,74.1,5.6,9.2,6.2,68.1,73.5,54.2,6.5,32.1,25.5,18.6,56.4,10.7,37.4,3,28.1,73.9,12.1,26.6,80.4,12.7,35.8,3.1,15.7,"(41.99412567370, -87.7048939664)"
IL,Chicago,1714000,17031020801,1714000-17031020801,"5,458",15.2,20.7,20.6,29.6,72.6,5.3,9.1,5.4,67.7,73.5,55.4,5.8,33.2,26.6,17.5,59.5,9.7,36.6,2.8,25.9,74.5,11.8,27.6,82.2,12,34.8,2.7,13.7,"(41.98680817080, -87.6944148749)"
IL,Chicago,1714000,17031020802,1714000-17031020802,"6,963",15.6,18.2,18.2,29.5,71.2,4.2,8.5,4.8,66.8,68.9,50.2,5.1,30.4,23.6,17,54.5,10.4,36.4,2.8,27.6,76,11.7,27.3,81.8,11.5,36.8,2.6,14.2,"(41.99405924260, -87.6946305995)"
IL,Chicago,1714000,17031020901,1714000-17031020901,"5,221",17.5,18.9,18.8,29.2,69.6,3.9,9.4,4.9,66.6,69.2,48,5.8,27.6,22.1,19.4,50.2,10.9,34.3,3,29.4,76.5,13.3,32.2,83.9,13,38.1,3,16.7,"(41.99423557900, -87.6860850849)"
IL,Chicago,1714000,17031020902,1714000-17031020902,"4,286",14.9,22.6,18.6,33.1,74.7,5.3,9.3,6,68.6,73.5,53.2,6.5,30.8,23.9,19.3,54.7,11.7,38.5,3.2,29,75.4,12.5,29.9,82.3,13.2,36.5,3.3,15.5,"(41.99424997180, -87.6786970962)"
IL,Chicago,1714000,17031030101,1714000-17031030101,"3,893",9.6,20.4,21.8,29.9,74.7,6,8.5,4.9,71.1,79.3,64.2,4.6,37.5,30.2,13.3,67.6,9,34.1,2.6,19.8,78.8,9.4,28.2,86.1,9.4,33.1,2.5,8.9,"(41.99122679500, -87.6574457512)"
IL,Chicago,1714000,17031030102,1714000-17031030102,"3,204",10,19.5,23.3,28.1,72.1,5.4,8.9,4.7,69.3,77.9,62,4.8,36.4,29.1,15.1,66.1,8.5,32.9,2.5,20,78.9,10.4,28.7,85.7,9.9,33.7,2.5,10.1,"(41.99344714810, -87.6575541537)"
IL,Chicago,1714000,17031030103,1714000-17031030103,"1,928",11.7,13.7,25.1,21.4,64.2,3.3,9.5,3.3,64.8,64.7,56.2,4.2,33.6,25.7,16.4,61,6.5,27.3,2,20.3,78.6,12.4,26.1,83.6,9,34,1.9,13,"(41.99538237680, -87.6574596349)"
IL,Chicago,1714000,17031030104,1714000-17031030104,"3,681",11.4,12.5,25.3,19.8,64.8,3.1,9.8,3.1,64.8,57.4,56.5,4,31.9,25.3,15.3,62.9,5.7,27.2,1.8,20.1,76.7,13,22.1,78.6,8.3,32.6,1.7,13.2,"(41.99714297480, -87.6576204755)"
IL,Chicago,1714000,17031030200,1714000-17031030200,"5,369",9,17.5,25.5,23.8,68.6,5,8.6,3.9,67.1,79,62.6,4.3,38.4,31.2,14.4,69.6,6.7,30.9,2.1,17.7,77.7,10.1,26.9,86.5,9,31.9,2,8.5,"(41.99444147110, -87.6652300232)"
IL,Chicago,1714000,17031030300,1714000-17031030300,"3,322",18,21.8,19.8,31.7,73.1,5.2,9.4,6.2,67.7,72,52.5,6.5,29,23.1,18.7,53.7,11.5,37,3.3,28.9,76,12.7,31.7,84.2,13.4,35.5,3.4,16.4,"(41.99438754670, -87.6725347948)"
IL,Chicago,1714000,17031030400,1714000-17031030400,"2,684",12.7,19.6,22.1,28.5,71.4,5.3,8.6,4.9,67.4,74.8,57.8,5,34.1,26.7,15.4,62.7,9,34.8,2.8,22.5,76.7,10.8,29.2,86.4,10.8,32.9,2.6,11.2,"(41.98695158840, -87.6720788236)"
IL,Chicago,1714000,17031030500,1714000-17031030500,"6,395",10.5,14.7,27.3,22.4,65.5,4.2,8.3,3.3,65.5,75.6,62.2,3.6,36.9,30.3,14.1,69.5,6.1,29.3,1.9,17.3,78.1,9.8,25.9,86.6,8.2,31.7,1.6,8.1,"(41.98722602340, -87.6649358901)"
IL,Chicago,1714000,17031030601,1714000-17031030601,"4,012",12.1,23.2,20.1,33.3,75.7,6.1,9.3,6.3,70.7,77.6,59.1,6.1,33.3,25.7,16.4,60.3,10.9,36.3,3.2,24.3,77.8,11.1,30.9,85.6,12,34.5,3.4,13.4,"(41.98867403430, -87.6574072250)"
IL,Chicago,1714000,17031030603,1714000-17031030603,"2,095",13.1,15.2,23.9,26.2,65,3.4,9.1,3.5,65.8,70.4,54.5,4.3,31.3,25,17.6,58.1,7.6,29.4,2.3,22,80.1,11.8,32.2,86.7,10,36.3,2.2,12.1,"(41.98547623470, -87.6583978676)"
IL,Chicago,1714000,17031030604,1714000-17031030604,"2,976",10.1,21.2,20.4,30.4,74.5,5.7,8.6,5.4,69.8,77.6,60,5.2,34.2,27.6,14.7,63.1,9.8,34.9,2.9,21.9,78.6,10.2,28.5,85,10.5,34.1,2.9,10.8,"(41.98552254670, -87.6540329938)"
IL,Chicago,1714000,17031030701,1714000-17031030701,"1,549",13,17.2,24.4,28.3,67.9,4.2,9.4,4.3,66.8,70.9,56.2,4.9,34.6,25.3,17.9,60.1,8.3,32,2.4,21.9,79.2,11.9,31.1,86,10.6,35.7,2.4,12.8,"(41.98274528950, -87.6579658602)"
IL,Chicago,1714000,17031030702,1714000-17031030702,"1,630",6.2,19.4,22.1,28.9,75.8,6.4,7.5,4.5,71.3,82.7,67.7,3.6,41.1,33.7,9.8,75.5,7.9,35.2,2.3,15.6,78.6,7.5,23.1,86,7.6,30.3,2,5.3,"(41.98068940200, -87.6548217023)"
IL,Chicago,1714000,17031030703,1714000-17031030703,"2,830",10.5,23.3,20.8,30.7,76.3,7,8.9,6.3,71,81.4,63.5,5.7,38,29.1,14,65.5,10,34.5,3.1,21.2,76.3,9.9,28.6,86.6,10.8,32.3,3.3,11.2,"(41.97887486320, -87.6578707985)"
IL,Chicago,1714000,17031030706,1714000-17031030706,"3,599",11.1,27.8,17.9,35.7,79.7,8.6,8.7,8,73.1,81,62,6.8,36.3,26.2,14,63.8,11.3,39.1,3.7,24.6,75.8,9.8,27.6,84.5,12.2,31.6,4,12.5,"(41.98000865470, -87.6529741147)"
IL,Chicago,1714000,17031030800,1714000-17031030800,"4,326",7.3,15.7,27.6,22.1,68.6,5.1,7.9,3.4,67.2,80.5,66.6,3.3,40.3,32.9,11.9,75.2,5.8,29.8,1.9,14.7,78.3,8.5,23.4,86.9,7.2,30.1,1.6,5.9,"(41.97991232860, -87.6641880378)"
IL,Chicago,1714000,17031030900,1714000-17031030900,"3,028",9.2,16,26.9,21.7,67.6,5,8.1,3.5,66.8,80,64.9,3.6,39.4,31.7,12.9,72.8,6.1,29.3,2,16.4,77.5,9.1,24.4,87,7.9,30.8,1.7,6.9,"(41.97979514810, -87.6714454444)"
IL,Chicago,1714000,17031031000,1714000-17031031000,"3,656",8.2,14,28.1,19.7,65,4.5,8,2.9,65.9,78.1,64.4,3,39.7,30.7,11.7,74.3,5.1,27,1.8,14.6,79,8.8,23.8,87.9,6.9,30.1,1.4,6.1,"(41.97243706470, -87.6711093697)"
IL,Chicago,1714000,17031031100,1714000-17031031100,"4,402",9.8,14.5,26.5,21.4,65.5,4.3,8.2,3.3,65,74.6,60.4,3.5,36.3,28.3,14.5,68.4,6,28.5,1.9,17.8,76.7,10,24.1,85.7,8,32.1,1.7,8.6,"(41.97266845240, -87.6638662201)"
IL,Chicago,1714000,17031031200,1714000-17031031200,"5,648",15.1,23.4,18.1,35.8,75.2,5.3,9.5,6.9,69.7,73.9,51.1,6.9,29.6,22.1,19.7,52,13.2,38,3.5,29.5,77.3,12.6,33.7,83.9,14,37.6,4,17.9,"(41.97270924340, -87.6573410165)"
IL,Chicago,1714000,17031031300,1714000-17031031300,"7,076",12.2,23.2,19.1,33.8,76.2,6.1,8.9,6.4,70.3,76.9,57.1,6.1,32,24.2,16.7,58.7,11.4,37.4,3.3,25.9,77,11,29.5,85.1,12,34.9,3.5,13.3,"(41.97292244220, -87.6502805566)"
IL,Chicago,1714000,17031031400,1714000-17031031400,"5,150",6.5,19.2,24.6,25.6,74.4,6.6,8.1,4.4,69.9,82.1,68.8,3.8,41.7,32.8,10.2,75.9,6.8,31.9,2.3,14.8,79,8,23.4,87.5,7.6,28.6,2.1,6.2,"(41.96237771180, -87.6436014771)"
IL,Chicago,1714000,17031031501,1714000-17031031501,"4,083",16.5,23.9,17.2,35.9,75.7,5.3,9.8,7,69.5,72.1,50.3,7.3,27.6,21,20.5,48.4,13.9,38.5,3.8,31.7,74.5,13.4,33.4,83.3,14.6,38,4.3,19.1,"(41.96728526860, -87.6524500291)"
IL,Chicago,1714000,17031031502,1714000-17031031502,"4,354",15,20,21.4,31.6,71.7,4.4,10.2,5,68.9,72,54.8,5.9,28.8,23.9,20.3,53.2,10.8,32.8,3,26.7,78.3,13.2,35.1,85.9,12.6,38.4,3.3,16.7,"(41.96363263650, -87.6523655681)"
IL,Chicago,1714000,17031031700,1714000-17031031700,"6,570",12.4,16.1,24.9,24.9,64.9,3.7,9.2,3.6,65.2,72.1,55.1,4.6,31.7,25,18.1,59.6,7.5,29.3,2.3,21.4,80.1,12.1,32,87.3,10.3,35.4,2.2,12,"(41.96544662200, -87.6631954411)"
IL,Chicago,1714000,17031031800,1714000-17031031800,"1,820",10.2,14,27.1,20,62.5,3.9,8.6,3,64.1,74.3,60.6,3.5,35.3,28.8,14.3,68.4,5.6,27.4,1.9,17.1,78.4,10.3,26,87.7,8.1,31.4,1.5,7.8,"(41.96701142790, -87.6706209301)"
IL,Chicago,1714000,17031031900,1714000-17031031900,"2,304",9.4,14.7,27.2,20.1,62.8,4.1,9,2.9,64.6,75.8,61.5,3.8,36.2,30.2,14.8,69.3,5.4,27.4,1.9,16.6,78.1,10.6,26.1,87.7,8.3,31.5,1.6,7.8,"(41.96337401000, -87.6701840557)"
IL,Chicago,1714000,17031032100,1714000-17031032100,"7,052",8.9,14.4,27.9,21.6,66.4,4.3,8.5,3.2,65.7,73.8,64.4,3.5,38.6,30.8,13.5,69.6,5.7,27.2,1.9,16.1,78.7,9.8,25.7,86.9,7.6,31.4,1.7,8.1,"(41.95815388300, -87.6530178912)"
IL,Chicago,1714000,17031040100,1714000-17031040100,"3,985",11,18.1,24.3,26,69.5,5,8.6,4.3,66.9,76.4,60.6,4.5,36.7,28.9,14.8,67.4,7.5,32.9,2.3,19.6,78,10.3,27.5,86.5,9.7,32,2.1,9.4,"(41.98333065970, -87.6819933691)"
IL,Chicago,1714000,17031040201,1714000-17031040201,"6,218",10.4,16.5,25.8,22.6,67.7,4.9,8.5,3.8,65.9,76.3,61.6,4.1,38.4,30.4,14.5,68.7,6.5,30.1,2.1,18.3,76.6,10.2,25.3,86.1,8.7,31.5,1.8,8.8,"(41.97258048270, -87.6940005196)"
IL,Chicago,1714000,17031040202,1714000-17031040202,"7,249",14.4,21.2,19.7,30.1,72.5,5.2,9.2,5.7,67.1,72.5,53.5,6.2,32.1,24.4,18.5,56.4,10.3,36.5,3,26.8,75.8,12.4,28.8,82.8,12.5,35.2,3,15.2,"(41.97985491330, -87.6940960217)"
IL,Chicago,1714000,17031040300,1714000-17031040300,"3,069",8.7,19.9,22,27.8,75.1,6.3,8,4.8,70.2,80.1,64.5,4.3,39.3,32.1,12,72.2,8,35.4,2.4,18.7,76.1,8.7,22.7,84.1,8.8,30.8,2.2,7.7,"(41.97680137530, -87.7019748500)"
IL,Chicago,1714000,17031040401,1714000-17031040401,"3,092",8.7,15.4,27.2,21.7,67.2,4.9,8.1,3.3,66.3,78.4,65.8,3.4,40.2,32.7,12.5,73.6,5.7,29.5,1.9,15.6,77.3,9,24,87.5,7.5,30.1,1.5,6.4,"(41.97206673730, -87.6860816279)"
IL,Chicago,1714000,17031040402,1714000-17031040402,"4,468",6.8,11.5,30.4,17.1,59.4,3.8,7.7,2.1,64.4,77.1,66.2,2.4,41.7,33.6,10.9,76.6,4,24.6,1.5,12.4,79.3,8.4,23.1,88.7,5.9,29.6,1.1,4.7,"(41.97254500700, -87.6788180708)"
IL,Chicago,1714000,17031040600,1714000-17031040600,"2,434",7.4,13.8,29.3,19.1,63.6,4.4,8.2,2.8,65.1,77.6,66.8,3.1,41.8,33.6,12.2,74.8,4.7,26.8,1.7,13.8,78,9.1,23.8,88,6.9,29.8,1.3,5.7,"(41.96683376410, -87.6840180466)"
IL,Chicago,1714000,17031040700,1714000-17031040700,"3,123",9,14.8,27.9,20.4,64.4,4.4,8.4,3.1,65,77.5,64.2,3.6,39.2,31.6,14,71.2,5.5,27.9,1.9,16.1,77.8,9.8,25.3,87.7,7.9,31.1,1.6,7.4,"(41.96680564320, -87.6940852980)"
IL,Chicago,1714000,17031040800,1714000-17031040800,"1,514",7.7,16.3,27.2,22.3,68.5,5.2,8.2,3.5,66.9,80,66.7,3.5,40.6,32.3,12.6,73.9,5.8,29.4,2,15.3,78.4,9,24.3,88,7.6,30.2,1.7,6.8,"(41.96316274580, -87.6923034103)"
IL,Chicago,1714000,17031040900,1714000-17031040900,"1,950",6.4,13.6,29.5,18.6,64.1,4.5,8,2.7,65.5,78.3,67.9,2.8,42.8,34.2,10.8,77,4.5,26.5,1.6,12.5,79.4,8.5,22.9,88.6,6.3,28.9,1.3,4.9,"(41.96318465790, -87.6838544254)"
IL,Chicago,1714000,17031050100,1714000-17031050100,"2,290",7.3,12.6,31.2,17.4,61.8,4.2,8.1,2.5,64.4,77.6,67.7,2.8,41.7,33.8,12.2,76,4.2,25.1,1.5,13,78.1,8.9,22.4,87.9,6.3,29.4,1.2,5.7,"(41.95784512750, -87.6763729854)"
IL,Chicago,1714000,17031050200,1714000-17031050200,"4,837",8.5,17.5,26.1,23.4,69.5,5.5,8.3,3.9,67.1,78.7,65.4,3.9,38.2,31.6,13.4,71.7,6.5,30.7,2.2,16.9,77.4,9.5,25.3,87.4,8.3,30.4,1.9,7.2,"(41.95774056550, -87.6837167763)"
IL,Chicago,1714000,17031050300,1714000-17031050300,"2,365",8.2,16.7,26.8,22.4,68.1,5.2,8.3,3.6,66.8,79.5,65.5,3.7,40.7,32.1,13,73.3,6,30.1,2,15.9,77.9,9.3,25,87.5,8,30.3,1.7,6.9,"(41.95767809920, -87.6915185639)"
IL,Chicago,1714000,17031050500,1714000-17031050500,"4,754",7,15.4,29,20.2,66.5,5.1,8.2,3.1,66.3,80.2,67.9,3.3,42.8,35,12.1,76.4,4.9,28.2,1.7,13.8,77.9,8.8,23,87.8,7,29.2,1.5,6.2,"(41.95044743320, -87.6835072769)"
IL,Chicago,1714000,17031050600,1714000-17031050600,"2,071",6.3,11.7,31.9,16.9,60.2,3.9,7.9,2.3,64,76.5,68.5,2.5,41.5,34.9,11.4,77.1,3.8,24.6,1.4,11.9,78.4,8.6,22.3,88.3,5.8,29.1,1.1,4.7,"(41.95054668780, -87.6761813125)"
IL,Chicago,1714000,17031050700,1714000-17031050700,"1,418",5.8,11.8,32.3,16,60.1,4.1,7.8,2.2,64.2,79.3,70,2.4,44.3,36.4,10.6,78.9,3.5,23.8,1.4,11,79.9,8.1,21.6,89,5.5,28.5,1,4.5,"(41.94507103280, -87.6760594932)"
IL,Chicago,1714000,17031050800,1714000-17031050800,"1,289",6.5,12.5,31,17.5,61.6,4.2,7.9,2.4,64.7,79,67.8,2.6,42.5,34.9,11.3,77.6,4.1,25.5,1.5,12.3,78.2,8.4,22.4,88.4,6.1,28.9,1.1,4.9,"(41.94500947680, -87.6809279432)"
IL,Chicago,1714000,17031050900,1714000-17031050900,"1,391",7.3,12.9,30,18.1,62.6,4.2,8,2.6,64.7,78.1,65.7,2.8,39.1,34.9,12.1,75.3,4.5,25.9,1.6,13.5,77.8,8.9,23.3,88.1,6.5,29.8,1.2,5.2,"(41.94494655970, -87.6857780033)"
IL,Chicago,1714000,17031051000,1714000-17031051000,"1,503",7.6,11.3,31.8,16.5,58.2,3.6,8,2.1,63.4,76.3,66.7,2.6,39.1,33.5,12.4,75.4,3.8,24,1.4,12.9,79,8.9,23.1,88.4,6.1,29.8,1,5,"(41.94130243860, -87.6857317168)"
IL,Chicago,1714000,17031051100,1714000-17031051100,"1,556",7.8,11.5,32.1,16.3,57.3,3.6,8.2,2.2,62.6,75.5,66.7,2.8,38.3,33.7,13.3,73.7,3.7,23.6,1.4,13.2,78.6,9.4,23.4,88.4,6.4,30.1,1.1,6.1,"(41.94136517800, -87.6808266392)"
IL,Chicago,1714000,17031051200,1714000-17031051200,"1,516",7.3,11.3,32.2,15.7,56.7,3.6,8.3,2.1,62.6,76.1,65.7,2.7,42.4,33.7,12.6,74.6,3.6,23.2,1.4,12.6,79.4,9.3,23.1,88.9,6.2,29.5,1.1,5.8,"(41.94142113100, -87.6759518016)"
IL,Chicago,1714000,17031051300,1714000-17031051300,"2,683",5.4,11,32,15.6,58.9,3.9,7.5,1.9,64.7,80.4,68.3,2.1,44.4,35.6,9.4,80.5,3.5,23.6,1.3,10.5,79.9,7.5,21.6,89.5,5.2,28.3,0.9,3.7,"(41.93599587060, -87.6758404161)"
IL,Chicago,1714000,17031051400,1714000-17031051400,"2,077",10,14.2,27.6,20.8,63,4,8.7,2.9,64.5,74.9,62.1,3.5,35.2,29.3,14.8,68.8,5.7,27.4,1.9,17,78.8,10.3,26.7,88,8.2,31.9,1.6,8.3,"(41.93574897330, -87.6809904769)"
IL,Chicago,1714000,17031060100,1714000-17031060100,"2,569",5.7,11.7,31.4,16.8,60.4,3.9,7.8,2.1,64.6,78.1,69.1,2.3,42.3,33.5,10.1,78.6,3.8,24.6,1.4,11.2,80.6,8.1,22.2,89.1,5.6,28.5,1,3.8,"(41.95753112660, -87.6666112468)"
IL,Chicago,1714000,17031060200,1714000-17031060200,"2,111",8.6,13.6,28.2,19.5,62.7,4,8.5,2.8,64.3,74.4,64,3.3,38.7,30.7,12.8,71.4,5,26.9,1.8,15,79.1,9.8,24.9,87.5,7.4,30.2,1.4,7.1,"(41.95790369580, -87.6715174681)"
IL,Chicago,1714000,17031060300,1714000-17031060300,"2,839",6.1,11,32.5,15.9,59.7,3.8,7.9,2.1,63.9,76.3,68.6,2.3,42,34.6,10.7,78.1,3.5,23.7,1.3,11.3,78.7,8.4,21.1,87.7,5.5,28.5,1,4.4,"(41.95060611590, -87.6713316605)"
IL,Chicago,1714000,17031060400,1714000-17031060400,"3,370",6.2,9.6,33.4,13.7,53.4,3.2,7.8,1.7,62.3,74.9,67.7,2.2,41.5,35.5,10.9,76.9,3,21.2,1.2,11,79.6,8.5,21.5,88.5,5.2,28.7,0.9,4.6,"(41.95067321510, -87.6665364334)"
IL,Chicago,1714000,17031060500,1714000-17031060500,"1,309",12,23.6,21.4,31.9,77.9,7.1,9,7.1,69.3,75.6,63.8,6.2,33,26.9,16,62.1,10.8,37.8,3.3,24,71.6,10.9,25.9,84.9,11.3,30.6,3.4,12.3,"(41.95272000040, -87.6605007508)"
IL,Chicago,1714000,17031060800,1714000-17031060800,"4,837",5.8,13.2,29.3,19,66.8,4.6,7.7,2.7,66.3,78.5,70.1,2.5,43,35.9,9.5,78.2,4.6,26.2,1.6,11.7,79.2,7.7,21.1,87.6,5.7,28.6,1.3,4.4,"(41.95341019940, -87.6460571343)"
IL,Chicago,1714000,17031060900,1714000-17031060900,"6,867",7.6,15.5,27.8,21.5,67.9,5,8.2,3.4,66.3,77.1,66.6,3.4,40.9,32,12.3,73.1,5.5,28.3,1.9,14.8,78.8,9.1,23.9,87.2,7.3,30.1,1.7,6.9,"(41.94982228930, -87.6440249098)"
IL,Chicago,1714000,17031061000,1714000-17031061000,"1,647",6.2,7.4,35.9,11.7,46.1,2.4,7.9,1.4,60.6,69.1,65.6,1.9,42.6,31.9,10.7,76.5,2.2,18.3,1,10,80.2,8.8,19.9,87,4.7,28.1,0.7,4.9,"(41.94922057550, -87.6519702885)"
IL,Chicago,1714000,17031061100,1714000-17031061100,"1,379",6.1,7.1,36.8,11.2,44.2,2.3,7.8,1.3,60,68.1,67.4,1.9,43.5,33.4,10.8,76.4,2,17.7,1,9.8,79,8.9,19.6,87.3,4.5,28.1,0.6,4.8,"(41.94913976010, -87.6568034917)"
IL,Chicago,1714000,17031061200,1714000-17031061200,"1,889",5.6,8.2,34.9,12.3,50.9,2.8,7.9,1.5,61.5,71.8,68,1.9,40.8,35.9,9.7,78.1,2.5,19.3,1.1,9.7,79,8.4,19.6,88.1,4.6,27.6,0.7,3.9,"(41.94905991760, -87.6616426946)"
